CUSTOMER_ID,ZIP_CODE,TOTAL_VISITS,TOTAL_SPE0T,AVRG_SPE0T_PER_VISIT,HAS_CREDIT_CARD,PSWEATERS,PK0IT_TOPS,PK0IT_DRES,PBLOUSES,PJACKETS,PCAR_P0TS,PCAS_P0TS,PSHIRTS,PDRESSES,PSUITS,POUTERWEAR,PJEWELR1,PFASHIO0,PLEGWEAR,PCOLLSP0D,AMSPE0D,PSSPE0D,CCSPE0D,AXSPE0D,SPE0D_LAST_MO0TH,SPE0D_LAST_3MO0TH,SPE0D_LAST_6MO0TH,SPE0T_LAST_1EAR,GMP,PROMOS_O0_FILE,DA1S_O0_FILE,FREQ_DA1S,MARKDOW0,PRODUCT_CLASSES,COUPO0S,ST1LES,STORES,STORELO1,VALPHO0,WEB,MAILED,RESPO0DED,RESPO0SERATE,LTFREDA1,CLUST1PE,PERCRET,RESP
9955642961347,75672,1,193.46,193.46,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,154.46,39,0,0,0,0,0,0.56,7,293,293,0.31,3,0,5,2,1657,1,0,4,0,0,146.5,31,0,0
9955642971924,75771,1,232.97,232.97,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,93.99,138.98,0,0,0,0,232.97,0.58,11,332,332,0,3,0,5,2,93,1,0,4,0,0,166,38,0,0
9955642973995,75751,3,409.44,136.48,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,321.46,87.98,0,0,0,0,0,0.55,11,299,99.66,0.15,8,0,15,3,2596,0,0,4,0,0,74.75,23,0.19,0
9955642979506,75703,1,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,0,0,0,39,0,0.68,16,153,153,0,1,0,1,1,2976,1,0,9,1,11.11,51,15,0,0
9955642995685,75901,2,713.47,356.73,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,21.6,691.87,0,0,0,222.99,0,0.58,18,248,124,0.15,11,1,20,3,4631,1,0,10,1,10,41.33,15,0,0
9955642998442,76055,3,588.24,196.08,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,349.32,16.99,221.93,145.32,0,366.31,0,0.55,6,348,116,0.15,9,0,25,4,5072,1,0,2,0,0,69.6,38,0,1
9955643000113,76001,2,132.98,66.49,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,132.98,0,59.98,0,59.98,0,0.23,0,250,125,0.27,3,0,4,2,598,1,0,0,0,0,125,3,0,0
9955643000586,76063,2,338,169,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,29,309,0,112,0,112,0,0.62,16,353,176.5,0.1,3,0,9,3,598,1,0,6,0,0,88.25,4,0,0
9955643003217,76018,1,98,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,98,0.63,5,320,320,0,1,0,1,1,598,0,0,1,0,0,320,5,0,0
9955643008373,76063,2,128.98,64.49,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,118.98,10,0,16.99,0,128.98,0,0.64,0,659,329.5,0.12,3,0,6,2,2596,1,0,0,0,0,164.75,17,0,0
9955643008607,76049,3,479.93,159.97,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,362.93,117,0,143.93,0,479.93,0,0.59,4,126,42,0.2,3,0,24,2,2632,1,0,1,0,0,31.5,1,0,0
9955643011241,76049,5,357.43,71.48,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,261.45,95.98,0,306.45,103.5,306.45,0,0.37,10,585,117,0.36,10,0,16,2,2632,1,0,5,1,20,48.75,22,0,0
9955643013197,76039,1,344.96,344.96,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,344.96,0,344.96,0,344.96,0,0.47,0,509,509,0.2,5,0,8,1,92,1,0,0,0,0,254.5,12,0,0
9955643016617,76052,2,70.96,35.48,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.99,58.97,0,35.97,0,70.96,0,0.16,14,425,212.5,0.35,2,0,4,3,301,1,0,7,0,0,106.25,16,0,0
9955643023132,76137,2,138.23,69.11,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,138.23,0,113,0,113,0,0.53,4,271,135.5,0.06,3,0,4,1,4563,0,0,0,0,0,135.5,12,0,0
9955643029400,76021,2,460.28,230.14,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,460.28,0,39.98,39.98,460.28,0,0.63,7,179,89.5,0.15,5,0,10,1,4563,1,0,2,0,0,35.8,1,0,1
9955643030491,76015,1,269.48,269.48,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,129.98,139.5,0,0,0,0,0,0.56,13,306,306,0.34,3,0,3,2,598,0,0,6,0,0,153,17,0,0
9955643031120,76048,1,391.5,391.5,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,391.5,0,391.5,391.5,391.5,0,0.67,9,497,497,0.1,6,1,15,1,4675,1,0,8,0,0,248.5,14,0,0
9955643031650,76017,5,392.47,78.49,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,48,344.47,0,197,159,279.49,0,0.6,20,258,51.6,0.22,14,0,17,3,598,1,0,9,2,22.22,21.5,3,0.51,1
9955643036396,76002,4,185.96,46.49,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,131.98,53.98,0,128.99,105,128.99,0,0.04,1,257,64.25,0.43,7,0,10,2,598,1,0,0,0,0,25.7,5,0,0
9955643038105,76039,1,139.97,139.97,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79.99,59.98,0,0,0,139.97,0,0.58,2,663,663,0,2,0,3,2,2977,1,0,0,0,0,132.6,10,0,0
9955643043642,75380,2,253,126.5,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,194,59,0,0,0,253,0,0.67,5,606,303,0.07,6,0,7,2,2596,1,0,3,0,0,121.2,50,0,0
9955643044845,76087,1,117,117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0.67,15,354,354,0,2,0,3,1,301,1,0,4,0,0,354,28,0,0
9955643047646,76040,1,103.98,103.98,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,92.99,10.99,0,0,0,0,103.98,0.7,13,325,325,0,4,0,4,2,2681,1,0,4,0,0,162.5,30,0,0
9955643048593,76063,1,159,159,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,108,0,51,0,0,0,0,0,0.71,12,334,334,0.01,4,0,6,2,3786,1,0,4,0,0,167,1,0,0
9955643049514,76017,1,112,112,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,112,0.7,12,323,323,0,2,0,3,1,301,1,0,3,0,0,80.75,5,0,0
9955643050774,76039,4,624.84,156.21,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,478.34,146.5,0,0,0,0,0,0.37,12,433,108.25,0.25,10,1,22,2,4169,1,0,4,0,0,22.78,3,0,0
9955643051991,76028,10,1174.92,117.49,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,39.98,1134.94,0,237.96,171.98,708.66,0,0.6,17,341,34.1,0.13,10,0,35,3,4246,1,0,5,3,60,20.05,10,0.1,0
9955643054071,76020,1,69.98,69.98,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,69.98,0,0,0,0,0,0.58,5,306,306,0,2,0,2,1,301,0,0,0,0,0,306,38,0,0
9955643054417,76050,4,234.98,58.74,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,156.98,78,0,0,0,0,0,0.43,14,350,87.5,0.35,5,0,8,2,301,1,0,6,1,16.67,58.33,38,0,0
9955643055216,76044,2,174.55,87.27,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,174.55,0,0,0,0,0,0.55,11,297,148.5,0.46,2,0,2,1,301,1,0,3,0,0,49.5,38,0,0
9955643057784,76021,3,118.45,39.48,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,118.45,0,78.46,0,118.45,0,0.48,5,117,39,0.28,3,0,5,1,4563,1,0,0,0,0,16.71,8,0,0
9955643060911,76051,2,307.49,153.74,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,35.97,271.52,0,0,0,0,0,0.61,16,374,187,0.2,8,1,11,3,4543,1,0,6,0,0,93.5,1,0,0
9955643065682,76034,2,187.74,93.87,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,187.74,0,0,0,138.74,0,0.6,15,272,136,0.19,4,0,6,1,92,1,0,9,1,11.11,136,1,0,0
9955643068043,76012,1,113,113,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,113,0,0,0,0,113,0.7,11,325,325,0.08,3,0,4,1,301,1,0,2,0,0,325,35,0,0
9955643068371,76092,2,360.49,180.24,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,196.67,163.82,0,0,0,202.99,0,0.53,6,388,194,0.11,7,1,10,2,2681,1,0,2,0,0,64.66,4,0,0
9955643071124,76049,1,83.99,83.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,83.99,0,0,0,0,0,0.56,3,257,257,0.15,2,0,2,1,4201,1,0,1,0,0,128.5,38,0,0
9955643076190,76016,24,2211.67,92.15,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,9.99,2201.68,0,397.29,0,1179.12,0,0.43,24,643,26.79,0.25,20,4,78,4,4563,1,0,9,4,44.44,15.68,3,0.13,1
9955643076640,76016,1,224,224,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,204,0,20,0,0,0,0,0,0.64,14,348,348,0.17,6,0,8,2,3786,1,0,5,0,0,174,1,0,0
9955643076831,76015,3,417.98,139.32,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,146,271.98,0,310.98,0,417.98,0,0.59,1,124,41.33,0.12,6,0,10,2,2596,1,0,0,0,0,15.5,10,0,0
9955643077234,76039,14,540.08,38.57,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,487.2,52.88,0,242.54,32.5,393.11,0,0.49,12,387,27.64,0.22,13,2,23,4,2681,1,1,5,2,40,6.91,3,0.29,1
9955643077403,76092,2,385.46,192.73,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,83.5,301.96,0,0,0,0,0,0.6,7,544,272,0.16,4,0,10,2,4563,1,0,7,0,0,136,1,0,0
9955643078372,76059,1,157,157,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,108,49,0,0,0,0,0,0.72,11,400,400,0,2,0,2,2,2632,1,0,4,0,0,80,26,0,0
9955643080834,76039,1,119.98,119.98,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,119.98,0,0,0,0,0,0.59,15,363,363,0.06,3,0,5,1,115,0,0,5,0,0,363,11,0,0
9955643082104,76039,2,107,53.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,29,0,0,0,29,0,0.62,5,609,304.5,0.15,2,0,4,2,2596,0,0,2,0,0,152.25,15,0,0
9955643082634,76012,2,108.46,54.23,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,20.99,87.47,0,0,0,0,0,0.13,4,266,133,0.32,6,0,6,2,598,1,0,1,0,0,88.66,15,0,0
9955643083602,76020,1,24,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24,0,0.79,19,460,460,0,1,0,1,1,301,1,0,9,1,11.11,230,16,0,0
9955643085471,76063,6,511.99,85.33,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,511.99,0,0,0,74,122,0.65,20,467,77.83,0.2,6,0,14,4,1601,1,0,10,5,50,38.91,10,0,0
9955643087721,76016,4,155.98,38.99,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,86.98,69,0,0,0,26.99,0,0.53,5,516,129,0.23,4,0,6,2,2596,1,0,0,0,0,86,1,0,0
9955643087776,76021,5,647.67,129.53,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,563.21,84.46,0,182.94,0,372.89,0,0.33,9,593,118.6,0.33,18,0,33,2,2681,1,0,5,0,0,32.94,1,0.07,0
9955643091544,76008,1,99.5,99.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,99.5,0,0,0,99.5,0,0.68,4,172,172,0.11,2,1,2,1,873,1,0,1,0,0,172,16,0,0
9955643091937,76006,2,85.96,42.98,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,85.96,0,85.96,0,85.96,0,0.15,1,73,36.5,0.38,4,0,4,2,4563,1,0,0,0,0,36.5,15,0,0
9955643095166,76039,5,526.99,105.39,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,71.22,455.77,0,0,0,171.99,0,0.57,18,538,107.6,0.23,8,2,17,4,2681,0,0,10,4,40,31.64,3,0,0
9955643097957,76053,5,240.4,48.08,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,192.43,19.99,27.98,0,77.95,29.98,117.44,0,0.48,14,284,56.8,0.2,8,0,13,3,4563,1,0,4,1,25,35.5,23,0.16,0
9955643098723,75093,9,649.49,72.16,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,365.69,283.8,0,259.93,86,435.78,83,0.46,15,494,54.88,0.33,14,2,31,4,2681,1,0,8,3,37.5,29.05,1,0,0
9955643099104,76017,3,333.98,111.32,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,249.99,83.99,0,115.98,0,333.98,0,0.66,5,645,215,0.06,5,0,12,3,598,1,0,2,1,50,64.5,10,0,0
9955643099522,76017,3,367.5,122.5,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,367.5,0,0,0,0,220,0.65,18,495,165,0.11,7,0,15,1,598,1,0,8,0,0,99,15,0,0
9955643099984,59715,36,1425.66,39.6,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,33.47,1392.19,0,0,64,508.95,438.9,0.47,16,610,16.94,0.16,21,2,95,8,4685,0,0,9,6,66.67,10,4,1.51,1
9955643101612,76087,3,160.5,53.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,87,73.5,0,49,49,136,0,0.63,3,698,232.66,0.21,3,0,5,3,301,1,0,0,0,0,174.5,22,0,0
9955643102851,76643,3,340.5,113.5,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,188.67,151.83,0,289,250,289,0,0.6,15,269,89.66,0.18,5,1,8,2,2596,1,0,10,1,10,44.83,5,0,1
9955643104572,76012,8,563.97,70.49,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,97,466.97,0,0,0,0,264,0.65,21,523,65.37,0.00553,14,0,23,2,93,1,0,7,1,14.29,37.35,15,0.91,0
9955643105584,76054,1,424.98,424.98,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,417.48,7.5,0,424.98,424.98,424.98,0,0.43,0,550,550,0.32,8,0,24,2,2681,1,0,0,0,0,50,1,0,1
9955643106574,76049,2,97.99,48.99,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,97.99,0,80,80,80,0,0,0,241,120.5,0.48,4,0,5,1,301,0,0,0,0,0,120.5,16,0,0
9955643110353,76021,2,146.95,73.47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69.98,76.97,0,146.95,0,146.95,0,0.48,1,77,38.5,0.3,1,0,5,4,598,1,0,0,0,0,19.25,15,0,0
9955643112896,76018,1,107.47,107.47,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,107.47,0,0,0,107.47,0,0.52,6,417,417,0.1,2,0,3,1,598,1,0,0,0,0,139,5,0,0
9955643119152,76020,20,1338.12,66.9,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1301.37,36.75,0,462.53,184.18,1086.16,0,0.47,15,597,29.85,0.29,10,2,60,5,2681,1,0,6,5,83.33,9.95,11,0.01,0
9955643119390,76039,9,1061.08,117.89,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,875.79,185.29,0,87,87,537.13,0,0.55,17,666,74,0.25,17,5,36,2,2681,1,0,9,4,44.44,17.07,10,0.02,0
9955643125755,76034,13,881.09,67.77,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,881.09,0,160.44,83,656.88,0,0.49,19,676,52,0.27,12,3,44,4,4563,1,0,10,4,40,32.19,1,0.18,1
9955643128512,76092,1,80.5,80.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80.5,0,80.5,0,80.5,0,0.63,0,47,47,0.13,2,0,3,1,4563,1,0,0,0,0,47,10,0,0
9955643131107,76011,3,286.28,95.42,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,218.39,67.89,0,30,30,30,0,0.57,7,460,153.33,0.19,5,1,6,3,598,1,0,2,1,50,57.5,40,0,1
9955643133145,75039,3,320.45,106.81,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,173.43,0,147.02,0,0,0,0,0,0.36,12,292,97.33,0.3,7,0,14,2,3786,1,0,4,0,0,58.4,1,0.06,0
9955643135600,76006,4,339.1,84.77,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,290.1,0,0,241.15,0,0.55,26,522,130.5,0.1,7,1,18,3,4176,1,1,9,3,33.33,34.8,8,0,0
9955643138625,76051,1,98,98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,98,98,98,0,0.59,2,4,4,0.27,1,0,4,1,4563,1,0,2,0,0,4,1,0,0
9955643140367,76010,4,631.99,157.99,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,51.58,580.41,0,132.93,0,372.81,0,0.54,4,181,45.25,0.17,8,1,31,5,4685,1,0,2,0,0,16.45,32,0,0
9955643140831,76039,1,239,239,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,239,0,0,0,0,0,0.66,18,348,348,0.04,4,0,6,1,301,1,0,6,0,0,348,10,0,0
9955643141991,76039,4,215.98,53.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,186.98,0,0,0,58,10,0.66,14,334,83.5,0.11,2,0,7,3,92,1,0,7,2,28.57,66.8,15,0.22,0
9955643143733,76016,23,1275.6,55.46,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,731.66,543.94,0,206.93,5,648.9,44,0.46,21,698,30.34,0.31,18,5,48,5,2596,1,0,11,8,72.73,6.71,1,0.14,1
9955643147142,76012,1,313.99,313.99,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,313.99,0,0,0,313.99,0,0.69,7,166,166,0,5,0,5,1,2681,1,0,1,0,0,55.33,23,0,0
9955643150021,76021,2,435.99,217.99,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,435.99,0,0,0,0,396,0.65,3,326,163,0,4,0,4,1,2681,1,0,0,0,0,108.66,1,0,0
9955643154296,76017,1,199.45,199.45,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,69.48,129.97,0,0,0,0,0,0.49,5,643,643,0.12,4,0,6,2,2596,1,0,4,0,0,107.16,1,0,0
9955643157086,76016,7,1072.54,153.22,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,732.6,339.94,457.9,339.94,517.89,0,0.59,17,241,34.42,0.09,14,1,28,4,598,1,1,7,4,57.14,13.38,10,0,0
9955643158627,76034,1,236.43,236.43,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,229.44,6.99,0,0,0,236.43,0,0.55,2,115,115,0.03,5,0,8,2,2681,1,0,0,0,0,57.5,1,0,0
9955643160192,76002,12,602.81,50.23,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,425.88,176.93,0,164.93,0,494.81,0,0.52,6,385,32.08,0.1,10,0,27,6,598,1,0,2,2,100,13.75,17,0,1
9955643160552,76028,1,116,116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,116,0.62,10,332,332,0.14,1,0,2,1,4563,1,0,2,0,0,332,18,0,0
9955643161182,76039,10,506.19,50.61,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,288.69,217.5,0,87.97,40.5,183.71,0,0.48,7,293,29.3,0.27,7,0,29,4,4563,1,0,2,2,100,13.95,3,0.25,1
9955643163894,66049,1,143,143,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,143,0,0,0,0,0,0.59,7,272,272,0.23,4,0,4,1,598,1,0,2,0,0,90.66,3,0,0
9955643164376,76022,18,1404.77,78.04,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,950.08,454.69,0,101.35,0,562.24,0,0.56,8,302,16.77,0.17,16,3,57,5,2681,1,0,2,1,50,6.16,15,0.12,1
9955643167292,76013,6,1015.47,169.24,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1003.87,0,11.6,0,0,0,218.95,0,0.6,10,194,32.33,0.13,15,1,30,3,3786,1,0,2,0,0,16.16,18,0.13,0
9955643168877,76016,7,731.17,104.45,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,708.92,22.25,0,77.97,0,234.43,0,0.57,15,697,99.57,0.18,12,1,23,2,2596,1,0,9,2,22.22,25.81,1,0,1
9955643172904,75038,2,904.62,452.31,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,904.62,0,0,0,528.47,0,0.52,10,299,149.5,0.26,8,1,32,1,598,1,0,4,1,25,59.8,8,0,0
9955643176371,76021,7,900.15,128.59,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,894.55,5.6,0,0,0,312.99,123.73,0.56,20,587,83.85,0.29,12,1,30,3,2681,1,0,8,4,50,29.35,12,0.02,0
9955643179950,76017,2,112.94,56.47,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19.99,92.95,0,0,19.99,92.95,0.43,4,495,247.5,0,4,0,6,2,598,1,0,1,0,0,49.5,1,0,1
9955643191026,76012,3,271,90.33,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,239,32,0,183,29,183,0,0.72,4,187,62.33,0,5,0,5,3,447,1,0,2,1,50,37.4,4,0,0
9955643194425,76012,3,135.97,45.32,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,126.47,9.5,0,0,0,0,0,0,10,282,94,0.35,9,0,21,3,2679,1,0,4,0,0,70.5,1,0.07,0
9955643199613,76034,2,145,72.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,145,0,0,0,0,48,0.66,0,322,161,0,3,0,3,1,4543,1,0,0,0,0,161,1,0,0
9955643201491,76006,2,236.58,118.29,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,236.58,0,34.99,0,34.99,0,0.56,11,244,122,0.17,5,1,5,2,598,1,0,3,1,33.33,48.8,12,0,0
9955643205325,76013,2,623.96,311.98,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,265.98,357.98,0,0,0,0,0,0.62,22,637,318.5,0.07,5,0,18,3,598,1,0,10,0,0,79.62,4,0.06,0
9955643209592,76051,1,450.97,450.97,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,5,445.97,0,0,0,0,0,0.65,8,182,182,0.05,7,0,13,2,4563,1,0,2,0,0,91,1,0,0
9955643215687,76052,5,883.31,176.66,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,5.05,35.16,843.1,0,0,0,223.96,0,0.47,4,340,68,0.25,14,2,37,4,3786,1,0,0,0,0,37.77,16,0.23,0
9955643216507,76002,1,1919.88,1919.88,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1919.88,0,0,0,0,1919.88,0.63,14,326,326,0.05,9,0,14,1,4563,1,0,4,0,0,81.5,18,0,0
9955643217162,76012,1,115,115,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,115,0,0,0,0,0,0.71,8,211,211,0,3,0,3,1,598,1,0,2,0,0,211,8,0,0
9955643217252,76021,1,322.98,322.98,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,322.98,0,0,0,0,0,0.59,18,474,474,0.07,3,0,4,1,92,1,0,10,0,0,237,10,0,0
9955643218534,76051,14,1734.25,123.87,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1699.26,34.99,0,563.34,240,758.3,0,0.61,13,427,30.5,0.1,11,1,41,3,2681,1,0,7,3,42.86,15.81,1,0.03,1
9955643219085,76034,5,271.44,54.28,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,271.44,0,123.49,102.5,123.49,0,0.33,18,581,116.2,0.35,6,0,11,4,4675,1,0,10,2,20,58.1,1,0,0
9955643219164,76017,2,132.97,66.48,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,121.98,10.99,0,23.98,0,132.97,0,0.66,2,97,48.5,0.09,4,0,4,2,2596,1,0,0,0,0,32.33,1,0,0
9955643219863,76021,6,233.34,38.89,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,162.35,70.99,0,18.89,0,48.88,0,0.47,14,636,106,0.31,7,0,15,3,4123,0,0,7,2,28.57,42.4,15,0.05,0
9955643220502,76006,2,261.49,130.74,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,238,23.49,23.49,23.49,23.49,0,0.5,14,544,272,0.44,5,0,5,2,596,1,0,5,1,20,77.71,12,0,0
9955643221695,76012,3,782.1,260.7,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,404.99,377.11,404.99,0,404.99,0,0.6,20,698,232.66,0.11,11,1,18,4,4543,1,0,10,0,0,63.45,1,0,0
9955643221774,76028,14,690.04,49.28,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,159.49,530.55,0,59.2,59.2,399.68,0,0.59,10,271,19.35,0.14,14,2,25,6,2632,1,0,3,1,33.33,7.52,10,0.69,1
9955643229831,76028,2,324.98,162.49,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,314.99,9.99,0,0,0,99.98,0,0.59,3,502,251,0.26,4,0,14,2,598,1,0,0,0,0,55.77,10,0,0
9955643230471,76014,1,96.99,96.99,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,81.99,15,0,0,0,0,96.99,0.57,3,315,315,0.03,3,0,5,2,2596,0,0,1,0,0,105,10,0,0
9955643230673,76021,1,372.6,372.6,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,133.2,239.4,0,0,0,0,0,0.66,19,361,361,0.1,6,0,6,2,4563,1,0,6,0,0,180.5,3,0,0
9955643230875,76065,3,189.99,63.33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,155.99,34,0,53.99,53.99,140.99,0,0.62,2,237,79,0.12,3,0,6,4,2950,1,0,0,0,0,47.4,11,0,0
9955643232224,76001,7,917.28,131.04,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,864.48,52.8,0,290,290,524.3,324.98,0.65,16,636,90.85,0.13,6,0,21,3,2596,1,0,8,3,37.5,70.66,5,0,0
9955643232620,76017,2,214.75,107.37,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,214.75,0,118,118,118,96.75,0.58,18,678,339,0.23,5,0,7,2,4685,1,0,10,1,10,75.33,10,0,0
